op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name
ADD,952,75264.0,0.03443825,-4.9503183e-06,0.41875526,0.001186077,0.118964344,-11,onnx_tf_prefix_Add_206
TRANSPOSE,956,75264.0,5.711204e-08,3.2017564e-08,9.536743e-07,4.2999035e-15,0.118964344,-11,onnx_tf_prefix_Transpose_205
PAD,960,153600.0,4.3073307e-08,1.5688606e-08,9.536743e-07,2.1069525e-15,0.118964344,-11,Pad_7
TRANSPOSE,964,153600.0,4.3073307e-08,1.5688606e-08,9.536743e-07,2.1069525e-15,0.118964344,-11,transpose_31
DEPTHWISE_CONV_2D,968,75264.0,0.022838056,0.00018482994,0.34116322,0.0005218007,0.07460121,-6,Add_10;depthwise_14;depthwise_7;Const_105
MEAN,972,196.0,0.00034940697,-6.3008756e-06,0.0019066886,1.9432737e-07,0.0009222512,11,onnx_tf_prefix_ReduceMean_209
SUB,976,75264.0,0.020246329,0.0006356698,0.040129498,0.0004216288,0.07443062,-7,onnx_tf_prefix_Sub_210
MUL,980,75264.0,0.09620464,-0.0103307925,0.19394875,0.0093731675,0.38960207,-128,onnx_tf_prefix_Pow_212;onnx_tf_prefix_Constant_102
MEAN,984,196.0,0.013011873,-0.0016103805,0.13274778,0.00039600226,0.0048047197,-128,onnx_tf_prefix_ReduceMean_213
ADD,988,196.0,1.4332404e-07,-5.4340165e-07,7.816336e-07,3.317531e-13,0.0048047234,-128,onnx_tf_prefix_Add_215
RSQRT,992,196.0,0.0029715702,-0.0003910372,0.005124558,9.029703e-06,0.010337629,-128,onnx_tf_prefix_Div_217;onnx_tf_prefix_Sqrt_216
MUL,996,75264.0,0.02433333,-1.7573562e-05,0.14653198,0.0005933571,0.08926124,8,onnx_tf_prefix_Div_217;onnx_tf_prefix_Sqrt_2161
FULLY_CONNECTED,1000,301056.0,0.0392889,0.0010764325,0.173331,0.0015448447,0.054575454,28,onnx_tf_prefix_Mul_218;onnx_tf_prefix_Add_219;onnx_tf_prefix_MatMul_220;onnx_tf_prefix_Add_2211
FULLY_CONNECTED,1004,301056.0,0.066869,0.001836522,0.29500857,0.004475036,0.09288744,28,onnx_tf_prefix_Mul_218;onnx_tf_prefix_Add_219;onnx_tf_prefix_MatMul_220;onnx_tf_prefix_Add_221;onnx_tf_prefix_Mul_2231
LOGISTIC,1008,301056.0,0.0011695122,-3.4404107e-05,0.0029676124,1.3689682e-06,0.00390625,-128,onnx_tf_prefix_Sigmoid_224
MUL,1012,301056.0,0.0066380445,0.0001126694,0.010895234,4.40771e-05,0.0217434,-120,onnx_tf_prefix_Mul_225
FULLY_CONNECTED,1016,75264.0,0.021752933,0.000163826,0.110828705,0.0004735184,0.060012706,18,onnx_tf_prefix_MatMul_226;onnx_tf_prefix_Add_227;onnx_tf_prefix_Mul_228
ADD,1020,75264.0,0.045945928,0.00017058718,0.39431155,0.002111195,0.15814759,-2,onnx_tf_prefix_Add_230
TRANSPOSE,1024,75264.0,5.5018514e-08,-3.335385e-09,1.9073486e-06,3.0522868e-15,0.15814759,-2,onnx_tf_prefix_Transpose_229
PAD,1028,153600.0,3.8550414e-08,-1.6343389e-09,1.9073486e-06,1.4956207e-15,0.15814759,-2,Pad_8
